[23:32:36][modifier.cpp:1094]: 
 == MODIFIER DOCUMENTATION ==
Note on Modifier Categories:
-- These are used internally as a tag to suggest where they are intended to be used, but exact behavior depends upon individual implementation.
-- Pop scope modifiers will generally work on e.g. planets and countries as well as pops, in which case they will apply to all pops belonging to that object.

Printing Modifier Definitions:
- blank_modifier, Category: Pops
- starbase_starfortress_minor_artifacts_cost_add, Category: Economic Units
- starbase_starfortress_minor_artifacts_cost_mult, Category: Economic Units
- starbase_starfortress_menace_cost_add, Category: Economic Units
- starbase_starfortress_menace_cost_mult, Category: Economic Units
- starbase_starfortress_upkeep_mult, Category: Economic Units
- starbase_starfortress_time_upkeep_add, Category: Economic Units
- starbase_starfortress_time_upkeep_mult, Category: Economic Units
- starbase_starfortress_energy_upkeep_add, Category: Economic Units
- starbase_starfortress_energy_upkeep_mult, Category: Economic Units
- starbase_starfortress_minerals_upkeep_add, Category: Economic Units
- starbase_starfortress_minerals_upkeep_mult, Category: Economic Units
- starbase_starfortress_food_upkeep_add, Category: Economic Units
- starbase_starfortress_food_upkeep_mult, Category: Economic Units
- starbase_starfortress_physics_research_upkeep_add, Category: Economic Units
- starbase_starfortress_physics_research_upkeep_mult, Category: Economic Units
- starbase_starfortress_society_research_upkeep_add, Category: Economic Units
- starbase_starfortress_society_research_upkeep_mult, Category: Economic Units
- starbase_starfortress_engineering_research_upkeep_add, Category: Economic Units
- starbase_starfortress_engineering_research_upkeep_mult, Category: Economic Units
- starbase_starfortress_influence_upkeep_add, Category: Economic Units
- starbase_starfortress_influence_upkeep_mult, Category: Economic Units
- starbase_starfortress_unity_upkeep_add, Category: Economic Units
- starbase_starfortress_unity_upkeep_mult, Category: Economic Units
- starbase_starfortress_consumer_goods_upkeep_add, Category: Economic Units
- starbase_starfortress_consumer_goods_upkeep_mult, Category: Economic Units
- starbase_starfortress_alloys_upkeep_add, Category: Economic Units
- starbase_starfortress_alloys_upkeep_mult, Category: Economic Units
- starbase_starfortress_volatile_motes_upkeep_add, Category: Economic Units
- starbase_starfortress_volatile_motes_upkeep_mult, Category: Economic Units
- starbase_starfortress_exotic_gases_upkeep_add, Category: Economic Units
- starbase_starfortress_exotic_gases_upkeep_mult, Category: Economic Units
- starbase_starfortress_rare_crystals_upkeep_add, Category: Economic Units
- starbase_starfortress_rare_crystals_upkeep_mult, Category: Economic Units
- starbase_starfortress_sr_living_metal_upkeep_add, Category: Economic Units
- starbase_starfortress_sr_living_metal_upkeep_mult, Category: Economic Units
- starbase_starfortress_sr_zro_upkeep_add, Category: Economic Units
- starbase_starfortress_sr_zro_upkeep_mult, Category: Economic Units
- starbase_starfortress_sr_dark_matter_upkeep_add, Category: Economic Units
- starbase_starfortress_sr_dark_matter_upkeep_mult, Category: Economic Units
- starbase_starfortress_nanites_upkeep_add, Category: Economic Units
- starbase_starfortress_nanites_upkeep_mult, Category: Economic Units
- starbase_starfortress_minor_artifacts_upkeep_add, Category: Economic Units
- starbase_starfortress_minor_artifacts_upkeep_mult, Category: Economic Units
- starbase_starfortress_menace_upkeep_add, Category: Economic Units
- starbase_starfortress_menace_upkeep_mult, Category: Economic Units
- starbase_citadel_cost_mult, Category: Economic Units
- starbase_citadel_time_cost_add, Category: Economic Units
- starbase_citadel_time_cost_mult, Category: Economic Units
- starbase_citadel_energy_cost_add, Category: Economic Units
- starbase_citadel_energy_cost_mult, Category: Economic Units
- starbase_citadel_minerals_cost_add, Category: Economic Units
- starbase_citadel_minerals_cost_mult, Category: Economic Units
- starbase_citadel_food_cost_add, Category: Economic Units
- starbase_citadel_food_cost_mult, Category: Economic Units
- starbase_citadel_physics_research_cost_add, Category: Economic Units
- starbase_citadel_physics_research_cost_mult, Category: Economic Units
- starbase_citadel_society_research_cost_add, Category: Economic Units
- starbase_citadel_society_research_cost_mult, Category: Economic Units
- starbase_citadel_engineering_research_cost_add, Category: Economic Units
- starbase_citadel_engineering_research_cost_mult, Category: Economic Units
- starbase_citadel_influence_cost_add, Category: Economic Units
- starbase_citadel_influence_cost_mult, Category: Economic Units
- starbase_citadel_unity_cost_add, Category: Economic Units
- starbase_citadel_unity_cost_mult, Category: Economic Units
- starbase_citadel_consumer_goods_cost_add, Category: Economic Units
- starbase_citadel_consumer_goods_cost_mult, Category: Economic Units
- starbase_citadel_alloys_cost_add, Category: Economic Units
- starbase_citadel_alloys_cost_mult, Category: Economic Units
- starbase_citadel_volatile_motes_cost_add, Category: Economic Units
- starbase_citadel_volatile_motes_cost_mult, Category: Economic Units
- starbase_citadel_exotic_gases_cost_add, Category: Economic Units
- starbase_citadel_exotic_gases_cost_mult, Category: Economic Units
- starbase_citadel_rare_crystals_cost_add, Category: Economic Units
- starbase_citadel_rare_crystals_cost_mult, Category: Economic Units
- starbase_citadel_sr_living_metal_cost_add, Category: Economic Units
- starbase_citadel_sr_living_metal_cost_mult, Category: Economic Units
- starbase_citadel_sr_zro_cost_add, Category: Economic Units
- starbase_citadel_sr_zro_cost_mult, Category: Economic Units
- starbase_citadel_sr_dark_matter_cost_add, Category: Economic Units
- starbase_citadel_sr_dark_matter_cost_mult, Category: Economic Units
- starbase_citadel_nanites_cost_add, Category: Economic Units
- starbase_citadel_nanites_cost_mult, Category: Economic Units
- starbase_citadel_minor_artifacts_cost_add, Category: Economic Units
- starbase_citadel_minor_artifacts_cost_mult, Category: Economic Units
- starbase_citadel_menace_cost_add, Category: Economic Units
- starbase_citadel_menace_cost_mult, Category: Economic Units
- starbase_citadel_upkeep_mult, Category: Economic Units
- starbase_citadel_time_upkeep_add, Category: Economic Units
- starbase_citadel_time_upkeep_mult, Category: Economic Units
- starbase_citadel_energy_upkeep_add, Category: Economic Units
- starbase_citadel_energy_upkeep_mult, Category: Economic Units
- starbase_citadel_minerals_upkeep_add, Category: Economic Units
- starbase_citadel_minerals_upkeep_mult, Category: Economic Units
- starbase_citadel_food_upkeep_add, Category: Economic Units
- starbase_citadel_food_upkeep_mult, Category: Economic Units
- starbase_citadel_physics_research_upkeep_add, Category: Economic Units
- starbase_citadel_physics_research_upkeep_mult, Category: Economic Units
- starbase_citadel_society_research_upkeep_add, Category: Economic Units
- starbase_citadel_society_research_upkeep_mult, Category: Economic Units
- starbase_citadel_engineering_research_upkeep_add, Category: Economic Units
- starbase_citadel_engineering_research_upkeep_mult, Category: Economic Units
- starbase_citadel_influence_upkeep_add, Category: Economic Units
- starbase_citadel_influence_upkeep_mult, Category: Economic Units
- starbase_citadel_unity_upkeep_add, Category: Economic Units
- starbase_citadel_unity_upkeep_mult, Category: Economic Units
- starbase_citadel_consumer_goods_upkeep_add, Category: Economic Units
- starbase_citadel_consumer_goods_upkeep_mult, Category: Economic Units
- starbase_citadel_alloys_upkeep_add, Category: Economic Units
- starbase_citadel_alloys_upkeep_mult, Category: Economic Units
- starbase_citadel_volatile_motes_upkeep_add, Category: Economic Units
- starbase_citadel_volatile_motes_upkeep_mult, Category: Economic Units
- starbase_citadel_exotic_gases_upkeep_add, Category: Economic Units
- starbase_citadel_exotic_gases_upkeep_mult, Category: Economic Units
- starbase_citadel_rare_crystals_upkeep_add, Category: Economic Units
- starbase_citadel_rare_crystals_upkeep_mult, Category: Economic Units
- starbase_citadel_sr_living_metal_upkeep_add, Category: Economic Units
- starbase_citadel_sr_living_metal_upkeep_mult, Category: Economic Units
- starbase_citadel_sr_zro_upkeep_add, Category: Economic Units
- starbase_citadel_sr_zro_upkeep_mult, Category: Economic Units
- starbase_citadel_sr_dark_matter_upkeep_add, Category: Economic Units
- starbase_citadel_sr_dark_matter_upkeep_mult, Category: Economic Units
- starbase_citadel_nanites_upkeep_add, Category: Economic Units
- starbase_citadel_nanites_upkeep_mult, Category: Economic Units
- starbase_citadel_minor_artifacts_upkeep_add, Category: Economic Units
- starbase_citadel_minor_artifacts_upkeep_mult, Category: Economic Units
- starbase_citadel_menace_upkeep_add, Category: Economic Units
- starbase_citadel_menace_upkeep_mult, Category: Economic Units
- ship_StrikeCruiser_cost_mult, Category: Economic Units
- ship_StrikeCruiser_time_cost_add, Category: Economic Units
- ship_StrikeCruiser_time_cost_mult, Category: Economic Units
- ship_StrikeCruiser_energy_cost_add, Category: Economic Units
- ship_StrikeCruiser_energy_cost_mult, Category: Economic Units
- ship_StrikeCruiser_minerals_cost_add, Category: Economic Units
- ship_StrikeCruiser_minerals_cost_mult, Category: Economic Units
- ship_StrikeCruiser_food_cost_add, Category: Economic Units
- ship_StrikeCruiser_food_cost_mult, Category: Economic Units
- ship_StrikeCruiser_physics_research_cost_add, Category: Economic Units
- ship_StrikeCruiser_physics_research_cost_mult, Category: Economic Units
- ship_StrikeCruiser_society_research_cost_add, Category: Economic Units
- ship_StrikeCruiser_society_research_cost_mult, Category: Economic Units
- ship_StrikeCruiser_engineering_research_cost_add, Category: Economic Units
- ship_StrikeCruiser_engineering_research_cost_mult, Category: Economic Units
- ship_StrikeCruiser_influence_cost_add, Category: Economic Units
- ship_StrikeCruiser_influence_cost_mult, Category: Economic Units
- ship_StrikeCruiser_unity_cost_add, Category: Economic Units
- ship_StrikeCruiser_unity_cost_mult, Category: Economic Units
- ship_StrikeCruiser_consumer_goods_cost_add, Category: Economic Units
- ship_StrikeCruiser_consumer_goods_cost_mult, Category: Economic Units
- ship_StrikeCruiser_alloys_cost_add, Category: Economic Units
- ship_StrikeCruiser_alloys_cost_mult, Category: Economic Units
- ship_StrikeCruiser_volatile_motes_cost_add, Category: Economic Units
- ship_StrikeCruiser_volatile_motes_cost_mult, Category: Economic Units
- ship_StrikeCruiser_exotic_gases_cost_add, Category: Economic Units
- ship_StrikeCruiser_exotic_gases_cost_mult, Category: Economic Units
- ship_StrikeCruiser_rare_crystals_cost_add, Category: Economic Units
- ship_StrikeCruiser_rare_crystals_cost_mult, Category: Economic Units
- ship_StrikeCruiser_sr_living_metal_cost_add, Category: Economic Units
- ship_StrikeCruiser_sr_living_metal_cost_mult, Category: Economic Units
- ship_StrikeCruiser_sr_zro_cost_add, Category: Economic Units
- ship_StrikeCruiser_sr_zro_cost_mult, Category: Economic Units
- ship_StrikeCruiser_sr_dark_matter_cost_add, Category: Economic Units
- ship_StrikeCruiser_sr_dark_matter_cost_mult, Category: Economic Units
- ship_StrikeCruiser_nanites_cost_add, Category: Economic Units
- ship_StrikeCruiser_nanites_cost_mult, Category: Economic Units
- ship_StrikeCruiser_minor_artifacts_cost_add, Category: Economic Units
- ship_StrikeCruiser_minor_artifacts_cost_mult, Category: Economic Units
- ship_StrikeCruiser_menace_cost_add, Category: Economic Units
- ship_StrikeCruiser_menace_cost_mult, Category: Economic Units
- ship_StrikeCruiser_upkeep_mult, Category: Economic Units
- ship_StrikeCruiser_time_upkeep_add, Category: Economic Units
- ship_StrikeCruiser_time_upkeep_mult, Category: Economic Units
